,Job_ID,Location,Title,Company,Date,Link,Description
10,3881517725,Worldwide,Circle Lead - Contact Center and Chat Support,ING Corporate Finance,2024-03-08,https://ph.linkedin.com/jobs/view/circle-lead-contact-center-and-chat-support-at-ing-corporate-finance-3881517725?position=22&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=afD%2BE90O%2BEuuTfjB4xlG%2Fw%3D%3D&trk=public_jobs_jserp-result_search-card,"Coach, mentor, motivate, challenge, develop and recognize CLTs on a continuous basis
Enables an inclusive Orange Behavior culture where everyone gives their best to the organization, in line with One Agile Way of Working
Fosters collaboration within the CLTs and with the different stakeholders. Plays a key role to help others to understand and build their influence within a network.
Understands and consistently applies Step Up Performance Management (planning, coaching, review, and appraisals) and has continuous conversations with direct reports
Knows how to have the right people at the right time at the right place, which means anticipating on the attrition
Knows how to deal with escalations for complex and high-risk issues. Advises strategic management on measures/solutions. Provides permanent solutions.
Drives the circle achieve key performance targets
Show more "
11,3881525130,Worldwide,Assistente de Logística,Integral Transportes,2024-04-02,https://br.linkedin.com/jobs/view/assistente-de-log%C3%ADstica-at-integral-transportes-3881525130?position=23&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=XjwM6gen7ORZ81wLmUhJ8w%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Description

Estamos em busca de um(a) Assistente de Logística e se você, assim como nós, expressa ousadia, dedicação, união e confiança, a Integral Transportes é o seu lugar!

Venha fazer parte do nosso time!

Responsibilities and assignments


Conferir e validar dados de faturamento dos veículos;
Atuar na resolução de eventuais pendências relacionadas a operação;
Manter controles e registros atualizados;
Realizar conferência de documentos fiscais;
Garantir a precisão e pontualidade no processo de faturamento;
Atender solicitações de clientes internos e externos;
Colaborar com a equipe de logística em atividades diversas;
Participar de treinamentos e atualizações relacionadas à área de atuação.


Requirements And Qualifications

Se você:


Está cursando Administração, Logística, Processos Gerenciais ou áreas afins;
Tem nível intermediário de Excel;
Conhecimento em emissão de documentos e em sistemas de gestão de transportes.


Valorizamos se você também:


Tem conhecimento em Power BI;
Tem vivência com rotinas de transportadora e com negociação de fretes.


Additional information


Salário compatível com o mercado;
Refeição na empresa;
Cartão alimentação;
Convênios com farmácias e faculdades;
Plano de saúde - UNIMED 80%;
Plano odontológico - por adesão;
Seguro de vida;
Serviço de massoterapia, fisioterapia e pilates;
Plantão psicológico;
Oportunidade de crescimento.


Integral Transportes

Somos uma empresa de transportes consolidada, com experiência em logística e gestão de transportes. Investimos na satisfação do nosso cliente, colocando à disposição uma frota própria, equipada com o que há de mais moderno em tecnologia embarcada, proporcionando um transporte mais seguro e confiável com uma equipe de profissionais treinados e preparados para entregar o melhor para os nossos clientes.

Nossa missão é transportar com eficiência, criando soluções rápidas e inovadoras, atendendo às expectativas dos nossos clientes.

Estamos procurando por VOCÊ, que assim como nós, expressa ousadia, dedicação, união e confiança.

Bem vindo à Integral Transportes!
Show more "
12,3877860546,Worldwide,Customer Service Representative,STAR SERVICES LLC.,2024-04-02,https://ae.linkedin.com/jobs/view/customer-service-representative-at-star-services-llc-3877860546?position=28&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=b4IPCqLRSaELS7YPofPB%2BQ%3D%3D&trk=public_jobs_jserp-result_search-card,"The ideal candidate loves talking to people and proactively solving issues. You will be responsible for converting customers into passionate evangelists 

 

Responsibilities
Communicate with customers via phone, email and chat
Provide knowledgeable answers to questions about product, pricing and availability
Work with internal departments to meet customer's needs
Data entry in various platforms




Qualifications

At least 1 - 3 years' of relevant work experience
Excellent phone etiquette and excellent verbal, written, and interpersonal skills
Ability to multi-task, organize, and prioritize work

Show more "
13,3881543052,Worldwide,Recruitment Officer,Global Petroleum Business & Trading,2024-04-02,https://ae.linkedin.com/jobs/view/recruitment-officer-at-global-petroleum-business-trading-3881543052?position=29&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=vca6CGnc8t41KpTOT7LsdQ%3D%3D&trk=public_jobs_jserp-result_search-card,"The Recruitment Officer will achieve staffing objectives of clients by recruiting and evaluating job candidates: advising, managers and clients as well as managing their relocations and coordinate along with the recruitment Team Leader.




Responsibilities




Handling the requirements in respect of the recruitment requirements from managerial & engineering positions to technicians' level both technical and administration support.
Prepare Candidates’ information sheets and the interview schedules for the clients and candidates‘ mobilization.
Follow–up shortlisted candidates’ status to the client.
Assist clients in conducting requirement campaigns abroad and locally, if necessary
Negotiate offer packages to finalize and draft the offer letters




Qualifications

University degree in Human Resources Management or any related field.
3-5 Years’ experience in a similar position.
Candidate must have recruitment experience in oil & gas, EPC, Marine and relevant industries.
Work location is Abu Dhabi

Show more "
14,3881519656,Worldwide,Head of Brand - Disruptor Brand,Henderson Brown Recruitment,2024-04-02,https://uk.linkedin.com/jobs/view/head-of-brand-disruptor-brand-at-henderson-brown-recruitment-3881519656?position=30&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=PCMcEst2F%2FiyPAOup0oj0w%3D%3D&trk=public_jobs_jserp-result_search-card,"Head of Brand - #1 UK Food and Beverage Disruptor Brand

At HB we have an exciting opportunity for an Entrepreneurial Marketeer looking for their next role. Ideal for a Marketing Manager, Brand Lead and Head of Brand seeking something new in 2024.

We seek someone who either has experience with entrepreneurial SME brands looking to challenge the market upon introduction, or someone who has extensive disruptor experience.

Overview:

This role is going to be great for someone who feels they are surrounded by red tape and would thrive in a environment, where large ideas, innovation and NPD are all accepted with open arms. Of course there will be a requirement to be commercially sensitive as a number of their key brands are at certain transition points in their cycle. Therefore, we require one part strategist and another creative guru waiting to shine.

Person Spec:

We are looking for a talented marketeer who has a diverse array of experience mixed across both modern marketing as well as traditional FMCG marketing aspects. A real team player who collaborates easily and is perfectly willing to let the light shine just as much on those around them as on themselves.

The business are eager to bring life to their brands with different ideas. With plenty of funding and backing across the Senior Leadership Team, there is an exciting opportunity right here.

Attributes/Experience:

• Traditional Marketing Background

• Ability to demonstrate where they have grown recognised brands in the UK market.

• History of bringing life to Brands across multiple markets.

• Confident relationship builder with team management experience

• NPD/EPD and Rebranding Experience

• Excellent communicator- (Listener as well as talker)

• Ability to motivate and inspire individuals

What's On Offer:

Not only does this role offer a rewarding and fulfilling environment but also a highly competitive salary and strong benefits package.

£90,000pa

Benefits inc Car Allowance, Bonus Etc

Capable of commuting 1hour from London.

If interested in the above opportunity, please reach out to James Grant for a confidential discussion.

James.grant@hendbrown.com

Mobile: 07881388463

Office: 01733235111

Show more "
15,3879380584,Worldwide,Logistics Specialist,Hikvision MEA,2024-04-02,https://ae.linkedin.com/jobs/view/logistics-specialist-at-hikvision-mea-3879380584?position=33&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=uUu%2BNeHw%2BmlWII3zuc8c1A%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Responsibilities:

Handling imports and export work.
Manage third-party warehouse matters.
Handling local and international shipping related matters.
Order document management and authentication processing.

Job Requirements:

Major in international trade or warehouse management.
Familiar with Dubai bonded zone and customs rules and regulations.
More than 2 years of warehouse or logistics related work experience is preferred.
Fluency in business English & Chinese-written and oral.
Knowledge in the operation of business software (Microsoft Office).
The work is meticulous, serious and responsible.

Show more "
16,3881543975,Worldwide,Head de Marketing,Kovi,2024-04-02,https://br.linkedin.com/jobs/view/head-de-marketing-at-kovi-3881543975?position=34&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=X5WgyQ%2BCqOnPiEFTPWKf9Q%3D%3D&trk=public_jobs_jserp-result_search-card,"Responsabilidades e atribuições:

Liderança Estratégica: Desenvolver e implementar um plano de marketing para aumentar a conscientização da marca e nossas performance de vendas. Alinhar a estratégia de marketing para alcançar os objetivos do negócio.
Gestão de Campanhas: Planejar e executar campanhas de marketing impactantes que comuniquem efetivamente a mensagem da marca para o público-alvo. Supervisionar o orçamento, cronograma e recursos para cada campanha
Estratégia de Marketing Digital: Liderar estratégias de marketing digital, incluindo SEO/SEM, email marketing, mídias sociais e publicidade online, para melhorar a presença online e impulsionar as vendas.
Gestão da Marca: Garantir a integridade da marca em todas as iniciativas e comunicações de marketing, gerenciando o posicionamento da marca e desenvolvendo uma voz de marca única e atraente.
Gestão e Desenvolvimento de Equipe: Liderar, motivar e orientar a equipe de marketing, promovendo um ambiente de trabalho colaborativo, produtivo e inovador.
Estratégia de Conteúdo: Supervisionar o desenvolvimento de conteúdo envolvente e alinhado à marca em várias plataformas, incluindo blogs, mídias sociais e o site da empresa.
Análise e Metrics: Utilizar análises de dados para acompanhar o desempenho das campanhas e o ROI, tomando decisões baseadas em dados para otimizar futuros esforços de marketing.
Engajamento com Stakeholders: Colaborar com equipes internas e parceiros externos para garantir uma abordagem unificada para o atendimento ao cliente, desenvolvimento de produto e expansão de mercado.
Inovação: Manter-se atualizado com as últimas tendências e tecnologias de marketing, buscando continuamente maneiras inovadoras de comercializar nossos produtos/serviços e engajar com nosso público.

Requisitos e qualificações:

Mínimo de 8 anos de experiência em marketing, com pelo menos 3 anos em um papel de liderança.
Histórico comprovado de desenvolvimento e execução de estratégias de marketing bem-sucedidas.
Forte compreensão dos canais e métricas de marketing digital.
Excelentes habilidades de liderança, comunicação e colaboração.
Capacidade de pensar de forma criativa e analítica.
Alta proficiência em ferramentas de automação de marketing e análise.
Paixão por se manter atualizado com tendências, tecnologias e melhores práticas em marketing.

Informações adicionais:

O que você vai encontrar aqui:

Seguro de Vida: Para cuidarmos do nosso bem maior: nossos Kovers.

Plano de Saúde: É importante se cuidar e estar bem.

Plano Odontológico: Para você dar aquele sorrisão bonito!

Cartão Flash: Seu VR e/ou VA em um único cartão! Até porque como diz o ditado: “saco vazio não para em pé!”

Parceria com SESC (adesão ao benefício depois de 90 dias).

Vale-Transporte ou Vale-Combustível: A escolha de como você se move é só sua.

Pai, mãe e filhos: Auxílio creche, licença maternidade estendida de 180 dias e licença paternidade estendida de 20 dias.

Gympass: Todos os Kovers têm direito a se exercitar com parte do valor subsidiado pela Kovi.

Kovenção: A reunião que a liderança da Kovi tem com a empresa inteira para que todos fiquem por dentro do status do negócio.

Show more "
17,3881524178,Worldwide,Financial Analyst,Taaleem,2024-04-02,https://ae.linkedin.com/jobs/view/financial-analyst-at-taaleem-3881524178?position=35&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=XHfI4q48k%2BJTWpwKICEoxA%3D%3D&trk=public_jobs_jserp-result_search-card,"Safeguarding Statement

Taaleem is committed to safeguarding and promoting the welfare of children. At Taaleem, we hold ourselves to a high standard of effective practices in relation to child protection, and we are committed to safeguarding and promoting the welfare of children. We expect all staff to share this commitment. Successful applicants will be subject to various background checks including receipt of references, proof of relevant qualifications, identification, and police checks, including overseas checks.

Main Responsibility:

Develop and maintain complex financial models in Excel to analyse financial performance, forecast future trends, and assess risks.
Stay up to date on the latest financial modelling techniques and best practices.
Conduct research and analysis on industry trends and market conditions to inform financial strategies.
Support for Monthly management pack and investor ppt.
Utilize Oracle NetSuite to generate reports, extract data, and streamline financial processes.
Budgets management in Oracle NetSuite and liaise with NetSuite/Budget technical team to sort out the issues.
Partner with other finance team members to ensure accurate and efficient monthly/quarterly management account reporting.

Qualifications:

Bachelor’s degree in finance, Accounting, plus CPA or CFA, or similar qualifications
Minimum 2+ years of experience in a financial analyst role.
Proven experience in developing and maintaining financial models in Excel.
Strong understanding of financial accounting principles and practices.
Expertise in budgeting, forecasting, and financial analysis.
In-depth knowledge of Oracle NetSuite.
Excellent analytical and problem-solving skills.
Strong communication and presentation skills.
Ability to work independently and as part of a team.
Meticulous attention to detail and a commitment to accuracy

Show more "
18,3879383564,Worldwide,HR Manager,OHS Recruitment,2024-04-02,https://ae.linkedin.com/jobs/view/hr-manager-at-ohs-recruitment-3879383564?position=41&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=M2PrcBjfqQRZRHojhgRYpA%3D%3D&trk=public_jobs_jserp-result_search-card,"Position Overview:

We are seeking a highly motivated and experienced HR Manager for our client. The ideal candidate will be responsible for overseeing all aspects of HR for the organization, including building the HR department from the ground up, developing HR policies and procedures, recruitment, fostering a positive organizational culture, implementing training and development programs, and managing HR functions for 14 branches.

Responsibilities:

1.Overall HR Leadership:

-Serve as the primary point of contact for all HR-related matters.

-Lead and manage the HR team, providing guidance and support to ensure departmental goals are met.

-Develop and execute HR strategies aligned with the company's objectives.

2.HR Department Establishment:

-Develop the organizational structure for the HR department.

-Establish HR policies and procedures in compliance with local regulations and industry best practices.

-Design and implement HR systems and processes to streamline operations.

3.Recruitment and Talent Acquisition:

-Lead the recruitment process, including job posting, candidate screening, interviewing, and selection.

-Develop strategies to attract top talent and build a diverse workforce.

-Collaborate with department heads to understand staffing needs and create effective hiring plans.

4.Culture Development:

-Foster a positive and inclusive organizational culture aligned with company values.

-Implement initiatives to enhance employee engagement, morale, and retention.

-Lead diversity, equity, and inclusion efforts to create a supportive and respectful workplace environment.

5.Training and Development:

-Identify training needs and develop comprehensive training programs to enhance employee skills and competencies.

-Facilitate workshops, seminars, and other learning activities to support employee growth and development.

-Monitor and evaluate training effectiveness and make recommendations for improvement.

6.Branch HR Management:

-Oversee HR functions for 14 branches, ensuring consistency and compliance with company policies and procedures.

-Provide guidance and support to branch HR personnel, addressing issues and implementing best practices.

-Coordinate with branch managers to address staffing needs and HR-related concerns.

Qualifications:

-Bachelor’s degree in human resources, Business Administration, or a related field. Master's degree preferred.

-Proven experience 5 years in HR management, preferably in a startup or rapidly growing organization or professional services.

-Fluent in both English and Arabic, with excellent written and verbal communication skills in both languages.

-Strong knowledge of local labor laws and regulations.

-Demonstrated expertise in HR policy development, recruitment, culture building, and training and development.

-Ability to work independently and collaboratively in a fast-paced environment.

-Energetic and ability to travel.

Preferred Female Arabic Candidate

Show more "
19,3881542238,Worldwide,Gestor/a de Loja | Distrito de Santarém,Lidl Portugal,2024-04-02,https://pt.linkedin.com/jobs/view/gestor-a-de-loja-distrito-de-santar%C3%A9m-at-lidl-portugal-3881542238?position=42&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=BP8Zi6SNKev98gWace8%2FtQ%3D%3D&trk=public_jobs_jserp-result_search-card,"É por sermos diferentes que ninguém fica indiferente. Agora, chegou o momento de fazeres a diferença e te juntares ao Lidl.




Enquanto Gestor de Loja, ou Chefe de Loja, como chamamos internamente, terás oportunidade de gerir uma das nossas lojas, sendo responsável pela gestão operacional e também de recursos humanos da tua equipa.




Vê aqui quais seriam as tuas principais responsabilidades, qual o perfil que procuramos e quais os benefícios desta função.




As tuas responsabilidades

Irás analisar e monitorizar os indicadores relevantes para o negócio, desenvolvendo e implementando planos de ação com o objetivo de os melhorar continuamente.
Terás a responsabilidade de liderar, motivar e desenvolver a tua equipa de loja.
Serás responsável por garantir a apresentação da loja, a qualidade e frescura dos produtos bem como a disponibilidade dos mesmos, tendo sempre como foco a satisfação do cliente.
Deverás garantir a gestão e implementação de todos os processos de loja de acordo com as orientações da empresa.
Estares presente no terreno será fundamental para garantires toda a operacionalidade e bom funcionamento da loja.




O teu perfil

Tens o 12.º ano, sendo valorizada uma Licenciatura.
Deverás possuir pelo menos 2 anos de experiência profissional, sendo que valorizamos a experiência na área de retalho (alimentar ou especializado).
Por ser uma função de liderança, deverás ter experiência em gestão de equipas.
Deverás ter flexibilidade horária e disponibilidade para trabalhar fins-de-semana e feriados.
Possuis carta de condução, bem como mobilidade geográfica na zona indicada neste anúncio.
A orientação para o cliente é fundamental numa função onde terás contacto direto com o mesmo, conjugando com a obtenção de objetivos e resultados da tua loja.
Devido à diversidade de responsabilidades e tarefas desta função, valorizamos a tua capacidade de organização e priorização.




Os teus benefícios

Fazer parte do Lidl é diferente. Porque acreditamos que as nossas pessoas são o maior motivo do nosso êxito, oferecemos um extenso pacote de compensação e benefícios onde tens acesso a:




Progressão salarial bruta anual de 24000€ a 32600€, em 3 anos, para uma carga horária de 40h.
Acesso a benefícios exclusivos associados à própria função.
Seguro de saúde, extensível ao agregado familiar com condições vantajosas.
Subsídio de refeição diário de 9,60€ que equivale até mais 220€ por mês
Plano de desenvolvimento de carreira e formação desenhado à tua medida.
Plano de formação inicial ajustado à tua função com passagem em loja e entreposto.
Programa Mais Saúde, com atividades de promoção de saúde física e mental.
Mais 3 dias de férias, caso não apresentes faltas injustificadas.
Mais de 200 parcerias com entidades externas.
Programa de referenciação onde recebes 250€ por cada recomendação para novos colaboradores Lidl que fiquem na empresa mais de 6 meses.







O Lidl conta atualmente com mais de 310.000 colaboradores em todo o mundo. O dinamismo no trabalho do quotidiano, a força como um resultado e o respeito mútuo com colaboradores e parceiros caracterizam o trabalho da empresa em todos os países onde está presente.




No Lidl estamos comprometidos com a diversidade e inclusão no local de trabalho e por isso apostamos em oferecer oportunidades de emprego iguais para todos, assegurando o princípio da igualdade de retribuição para trabalho igual em natureza, quantidade e qualidade, sem qualquer diferenciação arbitrária (praticamos um sistema transparente de progressão salarial). Faz parte do nosso ADN. Não olhamos a raça, religião, sexo, identidade ou expressão de género, orientação sexual, origem étnica, estado civil, ou qualquer outra característica que possa ser discriminatória.




Somos mais de 310.000 pessoas: todos diferentes, mas todos unidos e comprometidos com um objetivo comum, o sucesso da empresa.

Os nossos colaboradores são o pilar do que fazemos todos os dias - e cada um é único à sua maneira. O respeito pela sua unicidade é, e continuará sempre a ser, uma das nossas prioridades, que nos apaixona e nos move.

Show more "
20,3881516928,Worldwide,KYC Analyst,ING Corporate Finance,2024-03-08,https://ph.linkedin.com/jobs/view/kyc-analyst-at-ing-corporate-finance-3881516928?position=43&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=BUfTKeld6f8WWY%2BpI8SY8Q%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Description

In the process of establishing a new business relationship, knowing the customer is of key importance to ING. This is necessary to minimize the possibility of ING becoming a party to money laundering or terrorist financing activities. Customer Due Diligence process, or CDD, basically means carrying out background checks: collecting and monitoring all relevant documents concerning the identity of the customer, as well as gaining insight into their business, ownership structure and financial transactions. Both new and existing customers and business partners are subject to CDD.

Reputational risk for ING is at stake. Improper execution of ING Financial Economic Crime (FEC) requirements may lead to serious damage by means of bad press and, more importantly, lawsuits started by other banks or legal actions by regulatory authorities. ING therefore attaches paramount importance to upholding its reputation by observing national and international FEC requirements. The CDD Analyst in this respect often deals with confidential information and has to find a balance between business interests and often gray areas in legal requirements.

Job role(s) – Key Responsibilities

 Information, documentation gathering and record retention of the evidence

 Initiation of the CDD process and follow up, review of due dates.

 Follow *MiFID, Alert Hit handling and PTM procedures and working instructions

 CDD and MiFID analysis and proper determination of the risk level in line with the existing general and local CDD and MiFID requirements

 Client file processing in the relevant ING systems such as CDD and MiFID Tool

 Processing of new CDD/MiFID requests, CDD/MiFID changes and periodic reviews

 Analyse, investigate and decide on the unusual alerts generated by ERASE system

 Follow up on CDD and MiFID reconciliation reports

 Maintenance of statistical reports

 Business Tracking when required

 GRID setup of new clients, verfication of information i.e. address, segmentation etc.

 Perform ad-hoc duties assigned from time to time

Experience / Competencies

 University degree

 Good analytical and communication skills

 Fast learner and work effectively with minimal supervision.

 Team player

 Proficiency of English

 ACAMS (Association of certified Anti-Money laundering specalists) Certification - Desired
Show more "
21,3881515590,Worldwide,Early Career / Internship Opportunity- Data Analyst,Opna,2024-04-02,https://uk.linkedin.com/jobs/view/early-career-internship-opportunity-data-analyst-at-opna-3881515590?position=45&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=EJATzVgMHJkel5JlAHaH4g%3D%3D&trk=public_jobs_jserp-result_search-card,"Description

Role: Data Analyst as part of Opna's Early-Career Climate Talent Program

Reporting to: Business Development Team

Environment: Remote

Compensation: Market Benchmark Contractual Rate (this will be adjusted for your location)

Type of Employment: 3-6 month contract

Other: We cannot sponsor visas at this time

We have purposefully kept this role as remote as we want to encourage early-career talent, anywhere in the world, to apply -The only bar here is relevant experience, expertise, and whether you can work in a scrappy/execution-first mode for a startup.

Requirements

Opna’s Vision

Imagine a thriving, equitable planet where everyone actively participates and benefits from building projects that contribute to a low-carbon economy, safeguarding our environment, and combating climate change. At Opna, we want to make this vision a reality - by unlocking the needed capital for every high-quality climate project that addresses climate change with speed, scale, and equity.

Urgent Challenge

We stand at a pivotal moment in the fight against climate change. We must rapidly undo the centuries-long impact of fossil fuels. This demands an unprecedented infrastructure revolution - we must rapidly scale high-quality climate projects that remove and reduce carbon dioxide from our atmosphere. High-quality carbon removal projects, from afforestation to biochar, to newer/frontier technologies encounter formidable barriers in accessing necessary financing - that’s where Opna comes in. We’re combining data, financing innovation, and technology to help high-quality climate projects access right timed, right sized financing, anywhere in the world.

Our Solution

Opna offers a software platform for climate-action-committed companies to finance and manage high-quality carbon projects in a standardised, transparent, and cost effective way.

The world’s leading climate-action committed companies are moving away from simply buying carbon credits, to directly financing carbon projects. Thousands of other companies, big and small must follow suit, but simply do not have the inhouse resources, expertise, or large budgets to contract with projects in a cost-effective, transparent, and knowledgeable way.

Opna’s software allows companies to discover a wide range of high-quality carbon projects, understand their risk and impact using Opna’s proprietary risk-assessment engine, finance projects using standardised tools and finally, monitor and report on projects’ post financing.

We’re making carbon projects financing more accessible, cheaper and 100% transparent, enabling companies big and small to take credible climate action. This also helps solve the massive project financing gap and brings net-new supply of high quality carbon projects to the market.

Our Team

We are HQ’ed in London but also have team members in Berlin and Barcelona. Collectively we have deep experience and expertise across capital markets, carbon markets, startups climate finance, and FinTech. We hold each other accountable and give regular and open communication. We share our optimism for finding solutions to climate change. We’re gritty and actively practise empathy. We are serious about our work, but don’t take ourselves too seriously!

Your Mission

We are looking for a scrappy, enthusiastic and fast-learning individual who has solid experience working on data management tasks, excellent organisation skills, and high attention to detail.

Responsibilities


Management and curation of the internal company data
Conducting market research and generating reports for business intelligence
Data entry across tools where needed
Analysis of raw data and generation of insights for company decision-making


Experience Needed


High proficiency in English (Written and spoken)
Good level of skill in Microsoft Excel and data management systems
Working knowledge of data analytic products
Bonus: Familiarity with customer relationship management systems (Copper, Hubspot)
Bonus: Familiarity with carbon markets and carbon removals


We think the person below will thrive here…


You want to dedicate your skills and experience to solving climate challenges and are eager to upskill to keep pace with the market
You want to, and are comfortable working in an early stage environment, where your role may stretch beyond the responsibilities of this role and your day-to-day will involve rapid changes and associated chaos.
You are comfortable working with technology/CRMs/Business Intelligence tools, but are also able to learn, discover and implement new processes, as they become relevant


Character


Belief that climate change is the number one problem to solve
Extreme sense of ownership and urgency to get stuff done, to a high standard
Thrives on clear communication and expectation setting
Thrives with high accountability, high visibility, and high-impact career
Confident in their ability to proactively collaborate and be autonomous
Resilient, hard working, and robust to changing environments. Will roll their sleeves up and fight the fires when needed
Loves the scrappiness that’s the hallmark of early-stage startups while holding high the importance of rigour and robustness in delivering quality solutions for clients
Curious, open to differing opinions, and enjoy sharing your knowledge and perspective


Interview Process


Internal Screen (this would include a link to your current portfolio)
Video call with Isabelle in our BD team
Live Case Study/Assessment with the Opna team
References to offer


We know that diversity is multifaceted and intersectional, and we want to build a company where different identities and perspectives can come together to deliver on our mission and vision. We are a venture-backed company founded and led by a woman of colour. 50% our team today has their roots in the global south, and a majority of our investors identify as women. We speak English, Hindi, Spanish and French across our team.
Show more "
22,3879375070,Worldwide,Category Manager,Urban Company,2024-04-02,https://in.linkedin.com/jobs/view/category-manager-at-urban-company-3879375070?position=46&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=qx9%2BZrhAx6LmD8OPvv30oQ%3D%3D&trk=public_jobs_jserp-result_search-card,"About Urban Company

Urban Company is a technology platform offering customers a variety of services at home. Customers use our platform to book services such as beauty treatments, haircuts, massage therapy, cleaning, plumbing, carpentry, appliance repair, painting, etc., all delivered in the comfort of their homes and at a time of their choosing. We promise our customers a high-quality, standardized, and reliable service experience. To fulfill this promise, we work closely with our hand-picked service partners, enabling them with technology, training, products, tools, financing, insurance, and brand, helping them succeed and deliver on this promise.

What you’ll do:

There are 3 major roles within this mandate –

● Onboarding the right quality supply to ensure the need is fulfilled with the right customer experience being delivered

● Ensuring no breakage in daily operations in your city by building and retaining high-quality supply for the category

● Implementing growth and quality improvement initiatives in sync with category heads at a central level

● Improve partner experience to build a long-term supply

Owning the above mandate will require you to do the following –

● Building a strong bond with service professionals in your city

● Performing tight processes and SOPs in the city related to partner onboarding, service quality improvement, etc.

● Getting to the depth of understanding real issues on the ground related to customer experience, partner onboarding, etc., and solving the same in a systematic manner

● Apply communication and reasoning skills to on board the right partners to the UC platform

What we need:

● Eager, committed to excellence and have a consistent track record of strong performance

● 1-2 years of work experience

● Bachelor’s degree is mandatory

● Ability to work in an environment that is fast paced, execution-focused and is highly focused on achieving desired outcomes.

● Strong reasoning and communication skills

● Proactive and results-oriented attitude

What can you expect:

● Purpose-led mission to transform life of partners while building a category defining company

● Empowering work environment with high ownership, trust and opportunities to learn and grow

● A culture of mentorship, collaboration and innovation

● A technology first mindset

● Employee benefits to meet all your well being needs

Show more "
23,3881529132,Worldwide,After Sales Service Coordinator,Jussur Emdad Human Resources Company,2024-04-02,https://sa.linkedin.com/jobs/view/after-sales-service-coordinator-at-jussur-emdad-human-resources-company-3881529132?position=47&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=bw11W9L8cPh3s7KPp8cDTA%3D%3D&trk=public_jobs_jserp-result_search-card,"Role Purpose:

Solve customer problems through the company's system, coordination in maintenance work.
Solve workers client dispute at initial level.

Job Accountabilities & Activities:

Solve customer problems and assess the level of service provided to the client and prepare reports for this task.
Deal with customer needs and receive calls about need.
Providing regular reports on clients (collection, preparation, guarantees, etc.) to management and clarifying the constraints of work.
Raise the level of service and gain customer satisfaction.
Review all customer invoices.
Review all billing emails in terms of replacement or retrieval and find out the reason for the retrieval, customer follow-up and employment.
Participating in the formulation of goals for employees within the department.
Selecting and recruiting the necessary workers and equipping employees with training.
Create new ways to improve procedures and motivate employees.
Assess and measure employee performance by measuring customer satisfaction from quality management.
Review the client's worker's booking schedules.
Solve all problems related to the client or worker and follow up with the relationship administrator.
Adhere to the organization's attendance policies and procedures.

Education & Certifications

Bachelor's degree in Business Administration or Marketing and equivalent.

Required Years of Experience

(3) years’ experience at least in the field of customer service.
(1) year as a Leadership.

Show more "
